Feeder,TransformerID,RatedKVA,Phase,Location,CustomerType,Lat,Lon
ALA07,56-125722,30,4,นายวัชรินทร์ แสงไพบูลย์,1.0,8.498301841,98.884598774
ALA03,37-003812,30,2,DCC_บ้านทะเลหอย,1.0,8.655037516,98.859671755
ALA07,58-000330,160,7,หมู่บ้านมั่นคง เทศบาลปลายพระยา,1.0,8.539566002,98.870179386
ALA09,54-001455,30,1,DCC_บ้านทุ่งสูงม.4ต.เขาใหย่,1.0,8.498261257,98.714629251
ALA07,54-014752,160,7,DCC_บ้านหน้าสวน,1.0,8.575083161,98.918663482
ALA07,52-010813,30,4,DCC_บ้านหาดถั่ว ม.7 ต.ปลายพระยา,1.0,8.56781553,98.9137189
ALA01,56-113950,30,4,นายยาห์ยา มาเกะ,2.0,8.304845324,98.768464613
ALA06,59-015651,160,7,DCC_บ้านอ่าวลึกใต้(หน้าวอยพรหมบุตร),1.0,8.380827184,98.719694735
ALA06,29-007904,50,7,ชุมสายโทรศัพท์อ่าวลึกใต้,2.0,8.379672363,98.721213
ALA03,37-003853,30,4,DCC_,1.0,8.519554561,98.814109564
ALA03,45-113149,100,7,สนง.อบต.ปลายพระยา(บ.ปากหยา) ม.3 ต.ปลายพระยา,4.0,8.501730177,98.838379735
ALA07,40-023443,50,7,DCC_,1.0,8.503229354,98.87946026
ALA07,40-023382,50,7,DCC_,1.0,8.508407811,98.866233915
ALA07,34-007498,50,7,โรงสีปากน้ำ,2.0,8.507704958,98.869358606
ALA03,38-015155,30,1,DCC_,1.0,8.609983272,98.822527512
ALA03,65-019972,30,4,DCC_,1.0,8.61369779,98.832281518
ALA03,58-940198,30,2,DCC_บ้านทะเลหอย,1.0,8.612629384,98.840766673
ALA03,37-003811,30,2,DCC_,1.0,8.627844806,98.846699086
ALA03,49-013917,30,4,DCC_,1.0,8.614484263,98.822861701
ALA03,49-008905,30,4,ประปาหมู่บ้านถ้ำรอบ ม.4,4.0,8.625152186,98.816175799
ALA03,59-010596,30,4,DCC_บ้านถ้ำรอบ ม.4 ต.เขาเขน,1.0,8.624168596,98.806219388
ALA03,49-014065,30,4,DCC_,1.0,8.650291722,98.809758297
ALA03,50-000765,30,4,DCC_,1.0,8.636211098,98.850919812
ALA03,45-004947,30,4,DCC_,1.0,8.631576173,98.859101246
ALA03,45-013274,30,2,DCC_,1.0,8.648592796,98.89266653
ALA03,45-012415,30,4,DCC_,1.0,8.651893937,98.859499683
ALA03,45-012414,30,2,DCC_,1.0,8.648447657,98.878164688
ALA07,43-004173,100,7,DCC_,1.0,8.536090812,98.868145072
ALA06,38-004161,100,7,DCC_,1.0,8.375222625,98.721326197
ALA01,25-002810,50,7,DCC_,1.0,8.403121179,98.74117398
ALA06,41-000656,100,7,,1.0,8.379497132,98.720399281
ALA03,60-002948,30,4,อนามัยบ้านทะเลหอย,4.0,8.636023721,98.84743412
ALA02,59-009956,30,2,DCC_ม.3 บ้านกลาง,1.0,8.314042926,98.775464293
ALA02,40-019838,30,2,DCC_,1.0,8.388875426,98.899200939
ALA03,36-002928,30,4,DCC_บ้านสหกรณ์ ซอย9,1.0,8.413831449,98.864095057
ALA06,58-017484,160,7,สนง.ที่ดิน อ่าวลึก,4.0,8.377197115,98.721729337
ALA07,57-004892,100,7,ธนาคารออมสิน สาขาปพย.,4.0,8.541958316,98.868697437
ALA02,47-112943,30,2,AIS ถ้ำเพชร,2.0,8.389236848,98.789150653
ALA01,49-013089,30,2,ประปาหมู่บ้านซอยเกาะเนียง ม.2,4.0,8.331512161,98.769684706
ALA06,36-014898,160,7,DCC_,1.0,8.381224336,98.723659112
ALA06,39-005040,160,7,DCC_DCC_,1.0,8.393119248,98.737608798
ALA06,47-002446,100,7,DCC_,1.0,8.392613492,98.729015115
ALA02,49-009988,250,7,โรงเรียนอ่าวลึกประชาสรรค์,4.0,8.400112756,98.743196463
ALA01,42-112525,30,1,ไฟฟ้าแสงสว่างบริเวณสามแยกควนขนมจีน,4.0,8.375186119,98.743310051
ALA01,37-008134,250,7,บริษัทจุติพาณิชย์ จำกัด,2.0,8.389707075,98.741952196
ALA06,57-111216,30,2,นางกัญนิกา แก้วตาทิพย์,2.0,8.375419446,98.730429828
ALA06,40-000219,160,7,DCC_,1.0,8.280842963,98.65336051
ALA06,52-110947,30,2,สถานีวิทยุฟ้าใสกระบี่เรดิโอ,2.0,8.397498838,98.706829289
ALA03,51-008578,30,4,DCC_,1.0,8.45702241,98.759948612
ALA03,42-000873,30,4,DCC_,1.0,8.46136702,98.765212961
ALA06,54-001454,30,4,DCC_บ้านเขาล่อม,1.0,8.440732526,98.685470139
ALA05,42-002717,30,1,DCC_,1.0,8.454005414,98.72830358
ALA06,40-022272,30,1,DCC_,1.0,8.458134448,98.716304548
ALA02,51-009224,30,2,ประปาหมู่บ้านโรงเรียนบ้านเขาแก้ว ม.4,4.0,8.366403607,98.911627051
ALA02,40-022015,30,2,DCC_,1.0,8.372122827,98.893937849
ALA02,51-008605,30,2,DCC_,1.0,8.379506462,98.890516922
ALA06,66-007956,30,2,บ้านหินราว,1.0,8.355242115,98.685143579
ALA06,66-007861,30,1,บ้านเขาหลัก,1.0,8.406548945,98.736325681
ALA02,56-000940,30,2,โรงเรียนบ้านช่องไม้ดำ,4.0,8.315141784,98.874554311
ALA01,36-019031,30,4,บ้านนาเหนือ,1.0,8.313049837,98.76406905
ALA03,63-015790,30,4,บ.ห้วยปริศนา,1.0,8.423988161,98.763556208
ALA02,53-002156,30,2,โรงเรียนสกุลศาสน์วิทยา ปอเนาะทุ่งค้อ,2.0,8.309321936,98.817268863
ALA02,56-000924,30,2,ประปาบ้านคลองยา บ้านสวนป่า ม. 4,4.0,8.34155201,98.886924065
ALA03,66-014222,30,2,บ.บางเหียน,1.0,8.5537625,98.88461276
ALA03,50-000698,30,1,DCC_,1.0,8.417313267,98.855162689
ALA03,60-002958,30,1,DCC_บ้านสหกรณ์ ซอย 6,1.0,8.434591961,98.862028185
ALA03,32-004488,20,1,DCC_,1.0,8.441149513,98.866580419
ALA03,44-006299,30,1,DCC_,1.0,8.441810623,98.861458932
ALA03,44-006943,30,1,DCC_,1.0,8.435899832,98.857191452
ALA03,44-006764,30,1,DCC_,1.0,8.431578726,98.848047607
ALA03,44-006942,30,1,DCC_,1.0,8.425125957,98.848254074
ALA03,45-026553,250,7,ชุมชนสหกรณ์สวนปาล์มกระบี่,4.0,8.389135771,98.86578354
ALA03,42-000654,30,4,DCC_,1.0,8.387026593,98.861621149
ALA03,42-000658,30,2,DCC_,1.0,8.380386627,98.850711745
ALA03,42-000657,30,2,DCC_,1.0,8.391494365,98.859094122
ALA03,42-003531,30,1,DCC_,1.0,8.382937268,98.878986538
ALA03,67-018974,30,2,หม้อแปลงไฟทางหลวง บางหล่อ-อ่าวลึก บ.ห้วยปริศนาจุด2,1.0,8.416865026,98.759109763
ALA03,67-018973,30,1,ไฟทางหลวง บางหล่อ-อ่าวลึก บ.โคกแซะ จุดที่ 1,3.0,8.469039167,98.797725693
ALA03,67-018978,30,2,ไฟทางหลวง บางหล่อ-อ่าวลึก บ.โคกแซะ จุดที่ 2,3.0,8.44015046,98.782363268
ALA03,67-110527,160,7,นายคำนวณ รักษกุลทอง ซ.นิรัตน์อุทิศ ต.ปลายพระยา,3.0,8.531443049,98.859126617
ALA05,62-006624,30,4,DCC_บ.หนองเต่า,1.0,8.431909027,98.736179452
ALA07,63-103463,30,4,บ.เขานุ้ย,1.0,8.47993706,98.853795953
ALA03,42-002939,30,2,บ้านช่องหลำ,1.0,8.594775193,98.903190147
ALA03,66-003875,100,7,7-11 คีรีวง,2.0,8.447312258,98.785409181
ALA02,58-006200,30,2,DCC_ม.4 บ้านนพ ปากทางทุ่งค้อ,1.0,8.304045413,98.816848171
ALA03,42-001255,30,2,DCC_บ้าสหกรณ์ ซ. 3,1.0,8.417252514,98.833476869
ALA06,56-110330,160,7,ฟาร์มกุ้งนายพุธรา,2.0,8.286695253,98.645048282
ALA03,54-001515,30,4,DCC_บ้านสหกรณ์ซอย6(หนองหวายพล),1.0,8.405064355,98.840269409
ALA09,66-007860,30,1,ปะปา เขาใหญ่,2.0,8.47714306,98.750377201
ALA06,66-007889,30,2,บ้านถ้ำเสือใน,1.0,8.40627532,98.678830595
ALA03,54-015260,160,7,DCC_โครงการบ้านจัดสรร นายอุดร  อาชาฤทธิ์,1.0,8.535710227,98.865785165
ALA03,36-020133,30,4,บ้านปากหยา,1.0,8.500724146,98.823956129
ALA03,66-107613,30,2,บ.ควนเขียว,1.0,8.602942232,98.835494857
ALA03,66-107159,30,2,บ.ควนเขียว,1.0,8.562925886,98.816816803
ALA03,65-017642,30,4,ถ้ำธนาคาร,1.0,8.631725857,98.809338441
ALA03,49-012782,30,2,เสริมคลองปัญญา,1.0,8.577722579,98.824924379
ALA06,65-026781,30,2,อบต.เขาใหญ่,1.0,8.445392038,98.720047184
ALA06,65-019082,30,2,ไฟถนน,1.0,8.450222098,98.717723427
ALA02,65-017630,30,4,อบต.บ้านกลาง,2.0,8.346613593,98.792939349
ALA03,67-018976,30,2,มป.ไฟทางหลวงพังงา ถ.บางหล่อ-อ่าวลึก จุดที่1,4.0,8.572808005,98.916774744
ALA02,63-024087,30,2,บ.กลาง ถ.เซาเทิร์น ม.3,1.0,8.349750061,98.784985611
ALA07,54-111465,250,7,CPAC อ่าวลึกเหนือ ม.2,2.0,8.42905309,98.772420903
ALA07,62-004227,30,4,DCC_คฟม.2 ม.2 ต.คีรีวง อ.ปลายพระยา,1.0,8.444348382,98.85194049
ALA01,52-008953,50,7,DCC_บ้านควนโอ ม.5 ต.อ่าวลึกน้อย,1.0,8.2826129,98.744897483
ALA07,62-109040,30,2,โรงอิฐ นายไชยา  พรหมรักษา,2.0,8.505326757,98.841436625
ALA03,54-118845,50,7,บ้านพักนายอนันต์ ประทีป ณ ถลาง,1.0,8.543218772,98.835530223
ALA03,54-011949,30,1,สหกรณ์นิคมอ่าวลึก,2.0,8.488596817,98.796178943
ALA03,54-001506,30,1,DCC_บ้านควนยาง ม.3 ต.เขาเขน,1.0,8.543433753,98.826170838
ALA03,54-011948,30,1,ฟาร์มหมู นส.นิรมล แก้วมา,2.0,8.495784903,98.786656772
ALA07,47-843169,30,1,บ. ทีเอ ออเรนท์ จำกัด,2.0,8.465920226,98.795279676
ALA07,60-002916,30,4,DCC_บ้านเขานุ้ย,1.0,8.451840581,98.850493098
ALA03,54-000668,30,2,DCC_บ้านช่องสระ,1.0,8.55561504,98.789824928
ALA07,64-015459,50,7,บ้านจัดสรร นันทศิริ ปลายพระยา,1.0,8.54021951,98.871002295
ALA03,64-022514,30,2,ไฟทางหลวง เลย ธกส ถ.อ่าวลึก-พระแสง,4.0,8.406602936,98.749096101
ALA09,53-001913,30,4,บ.หนองคล้า ม.5 ต.เขาใหญ่ อ.อ่าวลึก จ.กระบี่,1.0,8.449484321,98.74316421
ALA07,53-005974,100,7,DCC_DCC_โครงการบ้านจัดสรรนายเหิงอู่,1.0,8.531495843,98.866561761
ALA01,58-007790,250,7,DCC_บ้านสวนนิกร,1.0,8.370279553,98.743844335
ALA02,57-001620,30,2,DCC_ม.4 ต.คลองหิน(ศิลป์ชัย),1.0,8.292335294,98.798337679
ALA03,59-010564,30,4,ฟาร์ไก่ พัชรินทร์ ไทรงาม,2.0,8.575019794,98.876473438
ALA01,59-015124,50,7,อาคารศุนย์เด็กเล็ก อบต.อ่าวลึกน้อย,4.0,8.290618123,98.748124295
ALA01,40-002409,30,2,DCC_บ้านไร่ใหญ่,1.0,8.32731139,98.745526078
ALA01,47-010716,30,1,บ.กสท.โทรคมนาคม จำกัด(มหาชน) ม.3 ต.บ้านกลาง อ.อ่าว,4.0,8.318705421,98.773470589
ALA01,37-005774,30,1,นายพินิจฯ บ้านพักคนงาน,2.0,8.337258875,98.767707475
ALA02,37-004968,50,7,ดต.ขันธ์ชัยฯ (รง.อิฐบล๊อก),2.0,8.336682886,98.768666721
ALA06,52-008784,50,7,สถานธนานุบาล,4.0,8.380020837,98.723780275
ALA06,45-110899,30,4,AIS สี่แยกอ่าวลึกใต้,2.0,8.379031178,98.72284343
ALA06,41-006752,50,7,DCC_,1.0,8.393176213,98.731561173
ALA01,36-013736,100,7,ธนาคารออมสิน สาขาอ่าวลึก,2.0,8.396076881,98.74277594
ALA01,25-002828,50,7,หจก.กระบี่ออล์ยเซอร์วิส,2.0,8.386351443,98.741550337
ALA06,52-005493,100,7,DCC_,1.0,8.388841649,98.733452836
ALA01,47-116886,30,4,-,2.0,8.295995146,98.789460864
ALA01,47-010590,30,4,DCC_DCC_ปากทางฟาร์มสงวนมารีน,1.0,8.304874246,98.745821959
ALA06,46-115127,30,4,แฟกซ์ไลท์ปอเนาะแหลมสัก,2.0,8.286064954,98.655391701
ALA06,48-117650,30,4,ทรู ปอเนาะแหลมสัก,2.0,8.28625801,98.655363746
ALA06,49-008894,30,1,ไฟสาธารณะเทศบาลแหลมสัก(หน้าอนามัย),4.0,8.279588548,98.652539657
ALA06,41-005214,30,2,DCC_,1.0,8.287169804,98.650438979
ALA06,49-008879,30,2,บริษัท พร้อมมิตรเอสเอเอฟที-ท่าเรือบ้านแหลมสัก จำกั,2.0,8.284711872,98.644722745
ALA06,52-005489,100,7,DCC_,1.0,8.284158176,98.644793935
ALA06,49-012672,30,2,DCC_,1.0,8.304635175,98.649128122
ALA02,60-001052,100,7,DCC_,1.0,8.282323066,98.798848959
ALA06,36-013745,100,7,DCC_,1.0,8.304724106,98.664878642
ALA06,40-022167,30,4,DCC_,1.0,8.331811544,98.685777397
ALA06,52-010805,30,1,DCC_บ้านปากทางเกาะเคียน,1.0,8.334684124,98.679992992
ALA06,45-013134,30,2,DCC_,1.0,8.366238852,98.71551435
ALA06,42-003608,30,1,DCC_บ้านเขาพระ,1.0,8.391239774,98.720742402
ALA03,54-012076,30,4,ประปาบ้านพรุเจ,2.0,8.618900682,98.84951133
ALA07,60-002960,30,1,ฟาร์มไก่ ธีระพล แสงทอง,2.0,8.430887029,98.793479922
ALA05,59-107706,30,2,ไฟทางหลวงหินดาน ม.5 ต.เขาใหญ่,4.0,8.458887138,98.737555104
ALA06,58-106203,30,2,นายทรงวุฒิ,1.0,8.371512422,98.711209899
ALA03,58-106204,50,7,ฟาร์มไก่ ณรงค์ชัย,1.0,8.429210605,98.771672722
ALA03,58-109294,30,1,นายสุรึง,1.0,8.495201122,98.793251664
ALA03,63-017438,30,2,บ้านตัวอย่าง ซอยข้างปั๊มบากจาก,1.0,8.539461639,98.819090999
ALA07,53-001915,30,4,DCC_บ.วังจา ม.5 ต.ปพย.,1.0,8.526785673,98.880982256
ALA02,53-002198,30,1,DCC_บ้านกลาง ม.3,1.0,8.310663137,98.776502142
ALA02,54-001549,30,4,DCC_บ้านเหนือคลอง,1.0,8.337542276,98.784241737
ALA01,54-014614,100,7,DCC_บ้านจัดสรรนายสามารถ  ขยันการ,1.0,8.304087907,98.769704595
ALA01,53-005971,100,7,โรงรับซื้อยาง นายสมพร  ม.3 ต.คลองหิน,2.0,8.29449688,98.79040224
ALA06,59-023142,100,7,บ้านจัดสรรอิงเขา บ่อท่อ,1.0,8.386279821,98.699361082
ALA02,49-013240,30,2,สวนมาเลย์,1.0,8.321392522,98.854124204
ALA03,65-026782,30,2,ไฟถนน,2.0,8.553148699,98.816997485
ALA07,63-017408,30,4,บ.ห้วยกรวด,1.0,8.440730535,98.831494241
ALA06,63-103361,30,4,ไฟสาธารณะ ช่วงที่4,1.0,8.465758003,98.683179743
ALA06,63-103360,30,4,ไฟทางหลวง ช่วงที่ 3,1.0,8.455927082,98.684889645
ALA06,63-103362,30,2,ไฟสาธารณะช่วงที่ 1,1.0,8.408881822,98.700114144
ALA01,49-013083,30,2,รร.บากัน,1.0,8.300933154,98.720814818
ALA01,37-008233,250,7,บ่อกุ้ง นายเกียรติกร  ชดช้อย,2.0,8.302865594,98.733394383
ALA03,53-010257,30,1,DCC_บ้านบางเหลียว  ม.6  ต.คีรีวง,1.0,8.404740457,98.863068712
ALA05,65-017637,30,2,นายธวัช  ขาวสะอาด,2.0,8.486063781,98.720044809
ALA07,39-006490,250,7,ตลาดปลายพระยา,1.0,8.537396192,98.866953941
ALA09,65-019966,30,1,ปะปาหินดาน,4.0,8.471975371,98.743940082
ALA07,65-019960,30,2,บ.เขาเขนใน,1.0,8.493887199,98.850756627
ALA03,45-013279,30,2,DCC_,1.0,8.68151339,98.87357933
ALA06,58-010943,50,7,โรงน้ำดื่ม เปรมจิต ม.5 ต.อ่าวลึกใต้,2.0,8.40472854,98.702222011
ALA01,54-001507,30,2,DCC_ซอยหนองจูด,1.0,8.323939029,98.768883821
ALA07,57-940217,100,7,DCC_บ้านจัดสรร น.ส.ลัดดา ช่อชั้น,1.0,8.541152132,98.868389051
ALA05,54-116786,100,7,สำนักงานองค์การบริหารส่วนตำบลเขาใหญ่,1.0,8.466374273,98.736892789
ALA06,54-000678,30,2,DCC_บ้านจัดสรร  เขาพระ,1.0,8.388401222,98.722948281
ALA02,54-119486,250,7,โรงบดไม้ นายสุทิน ม. 4 ต.คลองยา,3.0,8.366871295,98.911167912
ALA03,67-005424,50,7,บ.ศรีพระยา ม.12 ต.ปลายพระยา อ.ปลายพระยา จ.กระบี่,1.0,8.482179411,98.819745734
ALA02,54-115319,30,4,สำนักสงฆ์บ้านกลาง,1.0,8.333513173,98.774257129
ALA03,50-115817,250,7,สถานีตำรวจภูธรอำเภอปลายพระยา,4.0,8.531901952,98.862402148
ALA02,47-000377,250,7,DCC_อ.อ่าวลึก,1.0,8.321322741,98.773271524
ALA09,67-114437,250,7,ห้างหุ้นส่วนจำกัด ซีซีพี คอนกรีต,2.0,8.469453468,98.738280643
ALA02,49-012548,30,2,DCC_,1.0,8.388344675999999,98.907335642
ALA07,40-011861,30,1,ไฟฟ้าแสงสว่างสามแยกเข้าบ้านในสระ,4.0,8.477198556,98.814645871
ALA03,34-007145,20,2,DCC_,1.0,8.426009727,98.826103335
ALA03,60-032527,30,4,DCC_,1.0,8.469545265,98.781750305
ALA03,55-940220,30,2,DCC_,1.0,8.476094093,98.78201104
ALA03,41-005280,30,1,DCC_,1.0,8.500581907,98.789363074
ALA03,42-000001,30,1,DCC_,1.0,8.488655544,98.804597638
ALA03,42-001459,30,2,DCC_,1.0,8.644519107,98.892026042
ALA07,50-005993,100,7,สวนเฉลิมพระเกียรติบ้านหน้าสวน,4.0,8.577610952,98.921302817
ALA07,35-000014,100,7,ธนาคารทหารไทย สาขาปลายพระยา,2.0,8.53039074,98.864050077
ALA07,50-000795,30,4,DCC_,1.0,8.528975271,98.875851001
ALA07,45-005571,160,7,DCC_,1.0,8.542118941,98.869068535
ALA07,31-002808,20,2,DCC_,1.0,8.442701428,98.784864088
ALA07,51-008724,30,4,ประปาหมู่บ้านโคกเจียก ม.8,4.0,8.488150675,98.878411529
ALA07,27-005104,100,7,DCC_,1.0,8.52975584,98.863325666
ALA07,39-004512,100,7,สถานีปลายทางปลายพระยา,2.0,8.529947091,98.863598749
ALA02,61-001017,100,7,น.ส. ราตรี กระบี่วงศ์,2.0,8.318634389,98.855820658
ALA03,67-005425,50,7,ม.6 บ.คลองปัญญา ต.เขาเขน อ.ปลายพระยา จ.กระบี่,1.0,8.585537322,98.827673362
ALA02,63-019107,30,1,DCC_หนองหลุมพอ,1.0,8.28981451,98.795826228
ALA02,45-004623,30,2,บ.นบใหม่,1.0,8.297375896,98.811549386
ALA03,40-013186,30,1,บ.พรุชด,1.0,8.48035581,98.790733836
ALA06,49-013199,30,2,บ้านในใส,1.0,8.332782926,98.67910734
ALA07,63-015798,30,1,เสริมบ้านทุ่งออก,1.0,8.507969054,98.889272351
ALA03,30-005580,10,4,นาพงเข้,1.0,8.513237127,98.84618889
ALA02,00-064570,10,2,ซอยนพวงศ์,1.0,8.390474583,98.825141056
ALA07,66-020503,100,7,ม.5 ตลาดปลายพระยา,1.0,8.530314033,98.86738696
ALA07,68-104763,160,7,โรงเพาะปาล์ม บริษัท ยูนิวานิชน้ำมันปาล์ม,2.0,8.578375483,98.92422265
ALA03,56-001141,30,2,DCC_บ้านสหกรณ์ ซอย 8,1.0,8.457386545,98.884304698
ALA07,62-005908,30,1,ประปาบ้านไร่ใหญ่,2.0,8.430778251,98.792556507
ALA03,63-028424,160,7,สกรณ์ ซ.8,3.0,8.445970684,98.882425889
ALA06,63-103363,30,2,ไฟสาธารณะ ช่วง 2,1.0,8.422462871,98.692009642
ALA06,63-101855,30,2,ไฟสาธารณะ บ้านทางสาย,1.0,8.388958496,98.710363884
ALA03,63-010321,30,4,อบต.คลองยา,1.0,8.38671942,98.872879372
ALA01,36-008705,100,7,ช่องไม้แก้ว,1.0,8.418796064,98.73845723
ALA03,61-102638,50,2,ฟาร์มไก่ สุวพงศ์,2.0,8.544418808,98.86572064
ALA01,68-019699,30,2,บ้านป่างาม ม.3 ต.คลองหิน,1.0,8.275797819,98.772134672
ALA03,63-036331,30,2,ไฟทางหลวง บ้านทะเลหอย,4.0,8.638822249,98.847629648
ALA03,63-017427,30,4,บ.ถ้ำรอบ,1.0,8.621925861,98.816136077
ALA03,63-017417,30,2,บ.เขาต่อ,1.0,8.570808003,98.763463208
ALA02,30-003912,10,2,เขาฮาย,1.0,8.331732006,98.891803486
ALA01,59-107708,30,2,ไฟทางหลวง จุด 10 ต.เขาใหญ๋,4.0,8.417671862,98.738047875
ALA01,59-022275,160,7,DCC_บ้านหนองหลุมพอ,1.0,8.304482847,98.780717944
ALA03,56-112854,30,4,ฟาร์มหมูนายจำลอง บุญคมรัตน์,2.0,8.422246362,98.835048752
ALA06,62-107193,30,2,ไฟทางหลวง แขวงชนบทกระบี่ บ.ทุ่งออก,4.0,8.373296408,98.734073714
ALA02,61-000194,50,7,DCC_บ.เขาแก้ว ม.4,1.0,8.355561971,98.899018993
ALA03,53-005599,50,7,นางนภาพร  ปานเส้ง  ม.6 ต.คีรีวง,2.0,8.40554359,98.847884516
ALA06,40-012433,30,4,DCC_,1.0,8.468127567,98.688319858
ALA03,47-000155,100,7,สนง.ขนส่งสาขาอ่าวลึก ม.1 ต.อ่าวลึก,4.0,8.415131217,98.75470815
ALA06,52-111234,30,4,ไฟสาธารณะ บ.บางทราย ม.2 ช่วงที่ 1,4.0,8.380240372,98.720550028
ALA06,49-012383,160,7,ศูนย์พัฒนาเด็กเล็กอ่าวลึกใต้,4.0,8.383559485,98.723169939
ALA01,39-004735,100,7,DCC_,1.0,8.281811263,98.74290495
ALA06,40-011475,30,1,DCC_,1.0,8.398174119,98.734724544
ALA07,48-006652,30,4,บริษัท กสท.โทรคมนาคม จำกัด(มหาชน)(บ.อ่าวลึกเหนือ),4.0,8.399734862,98.74640676
ALA07,54-016047,250,7,DCC_,1.0,8.399139048,98.746195648
ALA07,36-020450,100,7,ธนาคารเพื่อการเกษตรฯ,2.0,8.402819536,98.746891634
ALA01,42-112524,30,1,ไฟฟ้าแสงสว่างสามแยกเข้าบ้านถำ้เพชร,4.0,8.380040441,98.741577494
ALA01,38-014773,30,1,นายภิญโญ ศรีสุวรรณ์,2.0,8.386137837,98.741673464
ALA06,27-004831,100,7,โรงแรมวอเตอร์ฟอลล์อินน์,2.0,8.387060912,98.732837012
ALA03,63-017453,30,2,บ้านช่องแบก,1.0,8.504110785,98.777831953
ALA03,32-009761,20,2,บ้านช่องแบก,1.0,8.50100007,98.78344442
ALA03,58-115627,30,4,ฟาร์มไก่ สมบูรณ์ นิลรัต,1.0,8.421994579,98.834733625
ALA02,58-006359,30,4,DCC_ม.4 บ้านนพ(หน้าซุปเปอร์),1.0,8.295284777,98.806657641
ALA03,58-006360,30,1,DCC_ม.10 บ้านทับใน,1.0,8.650002912,98.849292612
ALA03,48-006822,30,1,DCC_ม.10 บ้านทับใน,1.0,8.657820262,98.849762118
ALA03,53-010254,30,2,ประปาบ้านคลองยา ซอย 14-15,4.0,8.385053085,98.876356565
ALA07,55-000085,30,4,บีเอฟเคที บ้านบางเหลียว,2.0,8.450048443,98.854024534
ALA07,63-024068,30,4,บ.โคกยอ,1.0,8.467978795,98.848406503
ALA03,58-011528,160,7,ธกส.ปลายพระยา,2.0,8.525478963,98.860196689
ALA06,59-022274,160,7,DCC_ซอยประสานมิตร(หิรัญธาน),1.0,8.387081859,98.73227416
ALA03,60-001369,30,4,ฟาร์มไก่ ไพริน ขาวเนียม,2.0,8.441983266,98.798510462
ALA05,61-100788,30,2,ไฟทางหลวง บ.ทุ่งสูง,4.0,8.486886863,98.718891656
ALA02,48-007029,30,2,DCC_DCC_ประปาหมู่บ้าน บ.ทุ่งต้นไพ ม.1,1.0,8.365374886,98.814777944
ALA07,48-006932,30,2,DCC_DCC_,1.0,8.402136119,98.810383533
ALA01,41-000725,100,7,DCC_สนง การไฟฟ้าอ่าวลึก,5.0,8.364838493,98.749572983
ALA03,42-000008,30,2,DCC_,1.0,8.553713771,98.853059173
ALA09,50-116351,30,1,DCC_AIS หินดาน,2.0,8.46604216,98.737405373
ALA07,59-015237,50,7,พัฒนาที่ดิน,2.0,8.460931157,98.811503167
ALA02,32-010676,10,2,ห้วยหินเขียน,1.0,8.424054115,98.912262745
ALA03,63-015796,30,2,สหกรณ์,1.0,8.443161092,98.878096894
ALA03,63-015780,30,4,คลองทรายขาว,1.0,8.382379823,98.860854134
ALA03,63-017407,30,4,สหกรณ์ ซอย13,1.0,8.388346613,98.865741901
ALA03,63-017418,30,1,บ.ห้วยกรวด,1.0,8.425788005,98.85532943
ALA02,42-000118,30,4,DCC_บ.เหนือคลอง,1.0,8.34045098,98.78820807
ALA02,62-006641,30,4,DCC_บ.เหนือคลอง,1.0,8.343087078,98.794317065
ALA03,52-011974,30,2,ซ.8 บ.คลองพระยา ต.ปลายพระยา อ.ปลายพระยา จ.กระบี่,1.0,8.45048542,98.885452692
